id,name_collection,revenue
9341,,74208267.0
9776,,0.0
10735,,0.0
16425,,0.0
25461,,2816116.0
51927,,97000.0
12516,,0.0
1675,,17808.0
62184,,0.0
17057,,0.0
41938,,0.0
79615,,225358.0
40718,,0.0
42178,,0.0
203252,,0.0
6016,,0.0
8409,,44350926.0
1817,,97837138.0
284096,,0.0
11299,,0.0
17995,,0.0
21052,,209151.0
7294,Aki Kaurismäki's Finland trilogy,0.0
9506,,195745823.0
14290,,0.0
24982,,17040871.0
2662,House of 1000 Corpses Collection,16829545.0
12093,,0.0
18941,,0.0
42383,,0.0
11817,,0.0
24621,,6126237.0
13370,,18750246.0
8326,,0.0
13411,,0.0
11516,,20217080.0
10180,,0.0
994,,3251794.0
66918,,0.0
10514,,12376563.0
14237,,4352094.0
1714,,0.0
14308,,0.0
41461,,0.0
9930,,0.0
32083,,0.0
107569,,0.0
16651,,4720371.0
57565,,0.0
108553,,0.0
12661,,12416686.0
29355,,0.0
24961,,21049053.0
26866,,0.0
31633,,12454768.0
20978,,0.0
47762,,9563393.0
47329,,20240128.0
10743,,0.0
2832,,90259536.0
31459,,0.0
19153,,0.0
31932,,0.0
38868,,0.0
72996,,57862.0
15098,,0.0
11458,,0.0
16636,,0.0
18736,,55534455.0
36658,X-Men Collection,407711549.0
46989,,464000.0
20689,,0.0
13438,,0.0
15394,,0.0
10708,Daddy Day Camp Collection,164433867.0
22016,,0.0
85472,,0.0
22958,,0.0
15850,,0.0
251053,,156021.0
10989,,0.0
1816,,14202899.0
42017,,0.0
17667,,0.0
17464,Breakin' Collection,0.0
15259,Breakin' Collection,0.0
10515,,0.0
45069,,0.0
117269,,0.0
21024,,0.0
42792,Nevada Smith Collection,0.0
43232,,0.0
22201,,11750000.0
11424,,0.0
34857,,0.0
604,The Matrix Collection,738599701.0
55616,,0.0
10720,,20298207.0
51230,,0.0
23423,,0.0
1555,The Klapisch Trilogy,3897799.0
33875,Pokémon Collection,20867919.0
310,Almighty Collection,484572835.0
5146,,20440627.0
30055,,0.0
12544,,0.0
12,Finding Nemo Collection,940335536.0
9654,,176070171.0
9902,Wrong Turn Collection,28650575.0
2260,,3117985.0
61939,,0.0
18385,,0.0
584,The Fast and the Furious Collection,236350661.0
39125,,0.0
1088,,41400000.0
5921,Nevada Smith Collection,0.0
47423,,4303351.0
49798,,0.0
43239,,0.0
32140,,0.0
14676,A Man Called Horse Collection,0.0
78281,,0.0
21717,,0.0
29425,,0.0
28503,,0.0
59950,,0.0
5920,,0.0
51391,,0.0
26593,,0.0
50285,,0.0
33564,,0.0
43361,,0.0
6646,,0.0
29514,,0.0
38720,,0.0
147729,,0.0
38732,,0.0
15462,,0.0
22386,,0.0
43828,,0.0
11145,,61801971.0
32328,,0.0
47715,,0.0
29586,,0.0
12629,,0.0
111815,,0.0
25381,,0.0
38800,,0.0
21027,,0.0
37264,,0.0
11890,,23562716.0
36807,,0.0
18721,,0.0
37662,,0.0
11916,,5050000.0
14551,,0.0
34759,,0.0
51426,,0.0
42986,,0.0
26317,,0.0
43490,,0.0
40683,,0.0
8092,,4104962.0
18200,,0.0
15925,,0.0
32087,,0.0
290,,6153939.0
11463,,0.0
2470,,0.0
42640,,0.0
44043,,0.0
30462,,0.0
1403,,0.0
10243,,0.0
42541,,0.0
37103,,0.0
46059,,0.0
40085,,0.0
47684,,0.0
2263,,6263883.0
6523,,0.0
2527,,0.0
18780,,0.0
19728,,0.0
26205,,0.0
3009,,0.0
6643,,0.0
18972,,0.0
53380,,39842.0
14817,,0.0
41426,,0.0
41791,,0.0
49842,,152961.0
41670,,0.0
30708,,0.0
38765,,0.0
29627,,750000.0
98984,,0.0
36372,,0.0
30529,,0.0
24073,,11359129.0
2071,,11511031.0
43516,,0.0
33638,,0.0
57476,,0.0
32489,,0.0
48864,,0.0
10152,Dumb and Dumber Collection,39267515.0
31246,,4922166.0
11375,,51142659.0
20694,Rugrats Collection,0.0
16311,,0.0
24985,,0.0
18300,,0.0
55735,,0.0
185465,,0.0
210728,,0.0
39088,,0.0
17813,,15368897.0
94996,,0.0
42995,,0.0
115665,,0.0
4708,,0.0
35068,,0.0
42511,,0.0
35669,Dracula (Hammer Series),544476.0
49584,,0.0
170,28 Days/Weeks Later Collection,82719885.0
9471,Charlie's Angels Collection,259175788.0
12800,,0.0
44562,,0.0
9581,,0.0
117179,,0.0
15486,,0.0
216,,0.0
47676,,764083.0
45139,,0.0
44736,,0.0
18569,,0.0
113739,,0.0
52758,,0.0
38171,,0.0
61225,,17530973.0
18886,,0.0
24109,,0.0
19957,,0.0
42176,,0.0
39231,,0.0
18722,,20000000.0
43039,,8000000.0
40634,,0.0
20645,,0.0
33454,,6746000.0
19753,,0.0
48451,,0.0
11482,,0.0
70912,,667.0
42492,,0.0
6949,,0.0
1927,,245360480.0
10327,Legally Blonde Collection,124914842.0
14411,,26288320.0
296,The Terminator Collection,435000000.0
302,,22441323.0
22,Pirates of the Caribbean Collection,655011224.0
46993,,0.0
8698,,179265204.0
554,,0.0
61545,,0.0
34840,,0.0
17920,,0.0
40947,,0.0
32235,,0.0
8961,Bad Boys Collection,273339556.0
17403,,0.0
9486,Johnny English Collection,160583018.0
20439,,0.0
3472,,0.0
35265,,56878.0
25921,,0.0
24259,Trilogie,0.0
41453,,0.0
68927,,0.0
11894,,0.0
20726,,0.0
24558,,5585154.0
12649,,0.0
44916,,0.0
24356,,0.0
1996,Tomb Raider Collection,156505388.0
4464,,148336445.0
12279,Spy Kids Collection,197011982.0
9104,,0.0
33339,,1628154.0
47232,,0.0
71714,,0.0
54580,,146402.0
4613,,0.0
12530,,0.0
45096,,0.0
21882,Gator Collection,0.0
29805,,0.0
24993,Kickboxer Collection,1250712.0
53021,,0.0
430,,4000000.0
123833,,0.0
5185,,1500000.0
10553,,14393902.0
21512,,882290.0
21449,,0.0
4984,Gator Collection,0.0
8273,American Pie Collection,231449203.0
8046,,7266209.0
50350,,0.0
287811,,0.0
48967,,0.0
8094,,20957001.0
26195,,0.0
10330,,110230332.0
125952,,0.0
9257,S.W.A.T. Collection,116643346.0
9499,,12991996.0
17180,,0.0
15292,,0.0
12491,,0.0
41660,,0.0
78041,,0.0
27814,,0.0
41206,,0.0
33954,Totò Collection,0.0
48364,,0.0
71010,,0.0
23395,,0.0
47278,,0.0
24192,,0.0
10237,,0.0
833,,0.0
26755,,0.0
42470,,0.0
3101,,0.0
6466,Friday the 13th Collection,114908830.0
20210,,0.0
2055,,68296293.0
11770,,42776760.0
14926,,37095657.0
2771,,6003587.0
1778,,0.0
44408,,0.0
54390,,0.0
10923,Agent Cody Banks Collection,58795814.0
17745,,0.0
79888,,0.0
114776,,0.0
21989,,0.0
18573,,23800000.0
37451,,0.0
41759,,12974636.0
37227,,0.0
48791,,0.0
80047,,0.0
41944,,0.0
8992,,0.0
35371,,0.0
19053,,17343596.0
11206,,11000000.0
49762,,0.0
30970,,95242.0
13154,,2275557.0
18148,,0.0
54898,,0.0
636,,2437000.0
3055,,50000000.0
40920,,0.0
54986,,0.0
43048,,0.0
11898,,0.0
26225,,0.0
14881,,6330000.0
26198,,3661757.0
35072,,0.0
43226,,0.0
44585,,0.0
35073,,5000000.0
9051,,74865517.0
9362,Tremors Collection,48572000.0
19542,,0.0
120683,,0.0
936,The Pink Panther (Original) Collection,10878107.0
12268,The Pink Panther (Original) Collection,33833201.0
10999,,57500000.0
33521,,0.0
4593,,0.0
34044,,0.0
12276,,0.0
3782,,55240.0
36629,,0.0
2891,,0.0
12722,,0.0
41806,,2000000.0
143795,,0.0
38304,,0.0
26246,,0.0
124839,,0.0
20815,,0.0
19433,,0.0
99006,,48752.0
48464,,0.0
7504,Elements Trilogy,528972.0
513,Elements Trilogy,501533.0
6619,,0.0
32316,,1675706.0
10610,,0.0
2830,,0.0
15920,,0.0
21413,,0.0
38874,,0.0
16405,,0.0
33255,,0.0
178675,,0.0
99648,,0.0
11351,Jeepers Creepers Collection,63102666.0
333,,0.0
30246,,0.0
112961,,10550.0
22200,,0.0
2722,Sides of the Bed,0.0
27090,,0.0
13778,,0.0
9616,,11560806.0
55015,,0.0
1415,,742898.0
31094,,0.0
11547,The Cabin Fever Collection,30553394.0
7270,,65565672.0
1428,Mexico Trilogy,98185582.0
17906,,0.0
153,,119723856.0
66111,,0.0
33320,,37641.0
15136,,0.0
61054,,0.0
4703,,0.0
29507,,0.0
27590,,8800000.0
52734,,0.0
14603,,0.0
10617,Once Upon a Time in China Collection,3826459.0
10618,Once Upon a Time in China Collection,30399676.0
10619,Once Upon a Time in China Collection,27540561.0
11293,,0.0
36759,,0.0
38960,,0.0
19383,,0.0
53650,,0.0
40775,,0.0
9584,,22765081.0
8408,Living Dead Collection,34000000.0
14030,,33208099.0
49685,,0.0
2687,,14358033.0
16323,,29174648.0
39859,,0.0
41846,,0.0
74585,,0.0
23325,,0.0
16790,,0.0
31579,,0.0
40353,,151203.0
23033,,0.0
19064,,10000000.0
34564,,458996.0
25241,,0.0
43041,,0.0
28942,,0.0
37025,,0.0
10739,,0.0
12767,,21384035.0
22309,,30238577.0
13156,,0.0
277,Underworld Collection,95708457.0
9707,,0.0
38244,,0.0
24488,,0.0
278813,,0.0
20321,,0.0
36791,,0.0
61401,,0.0
17614,Yossi Collection,0.0
7288,,19322135.0
10159,,80916492.0
10934,,58878723.0
287816,,0.0
54243,,0.0
5653,,0.0
321,,3031801.0
20,,9726954.0
18113,Dorm Daze Collection,0.0
5168,,0.0
9662,,1477676.0
837,,2120439.0
20303,,0.0
19666,,8100000.0
821,,10000000.0
41834,,0.0
37672,,19.0
1358,,0.0
2200,,0.0
11475,Leningrad Cowboys Collection,0.0
776,,0.0
40440,,0.0
16563,,5000000.0
11703,,0.0
891,,70600000.0
83714,,0.0
12531,,0.0
10881,,8826094.0
11832,,4398938.0
51300,,0.0
11806,Beethoven Collection,147214049.0
10438,Beethoven Collection,118243066.0
36349,,6637565.0
650,,57504069.0
10337,,49114016.0
8446,,0.0
42570,,0.0
9874,,49042224.0
11477,,0.0
37753,,21591728.0
29161,,0.0
21627,,0.0
9501,,0.0
49291,,0.0
4543,,0.0
11046,,21000000.0
11707,,48143579.0
7442,,174999005.0
14425,,4350774.0
6723,,21633874.0
13343,,0.0
16969,,38348988.0
11338,,6700000.0
13339,,3685862.0
28761,,0.0
25237,,0.0
41780,,10400000.0
9871,Ginger Snaps Collection,0.0
33258,American Graffiti Collection,15014674.0
71940,,0.0
26850,,221295.0
70709,,0.0
36855,,0.0
20238,,0.0
33783,,0.0
163549,,0.0
47898,,3721911.0
19171,,0.0
48345,,0.0
11364,,0.0
38135,,0.0
55950,,0.0
39916,,0.0
31634,,0.0
43739,,0.0
45203,,0.0
14874,,0.0
32082,,0.0
25269,,6375979.0
29449,,0.0
37943,,123572.0
33633,,124693.0
86763,,0.0
78146,,858250.0
88641,,123509.0
30315,,17000000.0
13765,,0.0
12772,,0.0
47866,,1345236.0
18900,,13007551.0
73265,,989000.0
17744,,0.0
62124,,0.0
3087,,0.0
14282,,0.0
11502,,0.0
29451,,0.0
21219,,20246790.0
116094,,0.0
2116,,55495563.0
1584,,131282949.0
28236,,0.0
40945,,0.0
19555,,0.0
2056,,8679814.0
4997,,2466444.0
8439,,217201.0
322,,156822020.0
21765,,0.0
11059,House of the Dead Collection,13818181.0
11775,,119940815.0
24,Kill Bill Collection,180949000.0
54973,,22278.0
10930,,0.0
21059,,0.0
49475,,0.0
11329,,80154140.0
9373,Texas Chainsaw (Reboot) Collection,107071655.0
1550,,0.0
5493,,0.0
28200,,10000000.0
10629,,1569918.0
10944,,23.0
9839,,0.0
13920,,52277485.0
4256,Scary Movie Collection,220673217.0
10009,Brother Bear Collection,0.0
1807,,10012022.0
33343,,0.0
30141,,0.0
10536,,0.0
14157,,0.0
67809,,0.0
42044,,0.0
37922,,0.0
1376,,0.0
31397,,0.0
50374,,0.0
96171,,0.0
20312,,0.0
59809,,0.0
135890,,0.0
64945,,0.0
2348,,616938.0
44591,,0.0
10389,The Eye Collection,0.0
18979,,0.0
31206,,0.0
28658,,0.0
3117,Frankenstein (Hammer Series),0.0
20684,,0.0
27450,,0.0
26643,,0.0
62327,,316000.0
897,The Apu Collection,170215.0
42522,,0.0
11657,,0.0
224,Man of Marble/Iron Collection,0.0
27117,Sherlock Holmes (1939 series),0.0
50553,Sherlock Holmes (1939 series),0.0
44383,Sherlock Holmes (1939 series),0.0
78331,,0.0
10922,,0.0
43708,,320092.0
240177,,0.0
51707,,0.0
30349,,0.0
13537,,2944752.0
28446,,0.0
605,The Matrix Collection,424988211.0
33222,,0.0
10719,,173398518.0
266741,,0.0
23995,,0.0
1277,,585604.0
1836,,0.0
292974,,0.0
508,,244931766.0
197563,,0.0
11846,Father of the Bride Collection,89325780.0
50314,,0.0
10715,,68514844.0
8619,,212011111.0
21525,,7808524.0
14892,,0.0
12146,,0.0
10588,,0.0
4970,,141591324.0
470,,60427839.0
11042,,3432342.0
44708,,0.0
10147,Bad Santa Collection,76488889.0
10756,,182290266.0
9562,,43935763.0
36068,,0.0
11012,,7532911.0
279714,,0.0
30068,,0.0
40913,,0.0
158413,,0.0
9556,Darkman Collection,48878502.0
13581,,0.0
1702,,1422749.0
19184,,0.0
24203,,0.0
9065,Europa Trilogy,0.0
44479,,0.0
4823,,28590665.0
10168,,0.0
10234,,0.0
38939,Tales from the Crypt Collection,0.0
10952,,47624253.0
14022,,0.0
860,WarGames Collection,79567667.0
41521,,0.0
48035,,0.0
5000,,10188.0
22744,,0.0
17831,,0.0
780,,0.0
31510,,9000000.0
234,,0.0
899,,0.0
8289,,16175602.0
11583,,0.0
11002,,45858563.0
6472,,0.0
5143,,40084041.0
11384,,65595485.0
5227,,0.0
8010,Highlander Collection,15556340.0
10410,,0.0
47095,,0.0
10407,,0.0
9292,,17218080.0
11850,,24046533.0
48745,,0.0
2297,,0.0
951,Kindergarten Cop Collection,201957688.0
10804,,0.0
5765,,0.0
9319,,59509925.0
1643,,36144000.0
2007,,7286388.0
10995,,0.0
8047,,0.0
2612,,15379253.0
3112,,0.0
10413,,0.0
2611,,21830957.0
1825,,16057580.0
10538,,44065653.0
11092,,221303188.0
18410,,18532286.0
14904,,524668.0
19065,,24941969.0
3176,Battle Royale Collection,25000000.0
9261,,6933459.0
5336,,0.0
23908,,0.0
14671,,35114428.0
11509,,0.0
10729,,0.0
29437,,0.0
20763,,4651977.0
2047,,0.0
14249,,15645616.0
10021,,110996879.0
11634,,0.0
14746,,8089290.0
11824,Teen Wolf Collection,0.0
8222,,1710057.0
20067,,0.0
12395,,0.0
9846,,17307019.0
23719,,5777916.0
11986,,2003822.0
1626,,24517.0
483,,14560247.0
10166,,15360553.0
6069,,63766510.0
11018,,18707466.0
11676,,0.0
28293,,0.0
28292,,0.0
3681,,0.0
43875,,1276000.0
31798,,0.0
43436,,0.0
20325,,2600000.0
17687,,0.0
19075,,0.0
41465,,0.0
17641,,0.0
12545,,13200000.0
27972,,0.0
898,,3100000.0
2000,,0.0
648,,0.0
618,,11000000.0
44162,,0.0
19120,,0.0
4024,,0.0
11316,,0.0
3089,,9012000.0
29845,,0.0
995,,1103757.0
1594,The Pink Panther (Original) Collection,12368234.0
32318,,0.0
11839,,0.0
916,,42300873.0
31509,,0.0
1976,,0.0
31685,,0.0
3062,,2281000.0
34456,,2850000.0
12708,,0.0
42045,,0.0
11610,,0.0
4939,,0.0
25016,,0.0
15927,,27187653.0
40423,,0.0
7857,,0.0
79,,177394432.0
13912,,0.0
70881,,1439000.0
987,,0.0
65869,,0.0
37749,,22512655.0
30140,,0.0
33302,,0.0
46932,,0.0
81,,3301446.0
70423,,0.0
11821,,0.0
10023,,66673516.0
51036,,0.0
11519,,31755742.0
72087,,0.0
42238,,0.0
15659,,0.0
18857,,194720.0
33517,,0.0
27425,,0.0
38953,,0.0
74544,,0.0
41785,,0.0
42740,,0.0
20126,,0.0
827,,0.0
11811,Leprechaun Collection (Original Series),8556940.0
20043,,0.0
16814,,0.0
4368,,0.0
25431,,0.0
17685,,0.0
2742,,0.0
22010,,0.0
51145,,0.0
32040,,0.0
48129,,4409328.0
3596,,0.0
120637,,0.0
24134,,0.0
18904,,0.0
37719,,0.0
47364,,0.0
9063,Europa Trilogy,0.0
1818,,0.0
255,The Adventures of Antoine Doinel,0.0
10744,,0.0
83505,,0.0
10511,,0.0
180399,,0.0
22289,,0.0
10028,Honey Collection,62646763.0
616,,456758981.0
288953,,0.0
96393,,0.0
587,,122919055.0
21542,,0.0
6964,,266728738.0
1792,,33828318.0
3635,,31466789.0
41488,,0.0
122,The Lord of the Rings Collection,1118888979.0
11820,,0.0
8696,,96542059.0
12698,,0.0
19187,,0.0
11093,,16942795.0
47952,,0.0
504,,60378584.0
11007,Cheaper by the Dozen Collection,190212113.0
2289,,173013509.0
9620,,96269812.0
10601,,121975011.0
52036,,2281585.0
42418,,0.0
13433,,0.0
35712,,105090.0
14844,,12.0
26710,,51.0
37088,,0.0
31026,,0.0
5966,,171963386.0
24034,,0.0
10718,,46546197.0
40427,,0.0
14757,,0.0
11034,,26533200.0
25095,,0.0
26983,,0.0
30080,,0.0
52867,,0.0
42599,,0.0
65012,,0.0
44801,,0.0
27465,,0.0
83726,,0.0
24782,,0.0
31395,,1238080.0
131313,,0.0
34151,,0.0
15797,,3283371.0
9548,,20423389.0
1937,,0.0
26712,,0.0
1882,,0.0
70627,,0.0
17258,,13290368.0
34681,,0.0
118910,,0.0
6277,,0.0
11429,Re-Animator Collection,0.0
47072,,0.0
33642,,0.0
14815,,0.0
427,,0.0
43049,,0.0
3022,,0.0
778,,0.0
3088,,0.0
23152,,0.0
23567,,0.0
102057,,0.0
52367,,0.0
22584,,3650000.0
27725,,0.0
16227,,0.0
980,,0.0
16933,,0.0
42094,,0.0
26884,,0.0
37833,,0.0
18995,,0.0
43759,,0.0
5205,Pumping Iron Collection,0.0
2017,,0.0
38606,,0.0
14239,,14110589.0
55448,,1044824.0
21779,The Matt Helm Collection,16318124.0
71189,,0.0
67794,,0.0
73515,,0.0
405,,0.0
9696,,0.0
4917,,0.0
37774,,0.0
5055,,0.0
40140,,0.0
42040,,0.0
29933,,0.0
35888,,0.0
3059,,0.0
22727,,0.0
28586,,0.0
56157,,0.0
11708,,0.0
27329,,0.0
42514,,0.0
20444,,0.0
17736,,0.0
114046,,0.0
82283,,0.0
1954,The Butterfly Effect Collection,96060858.0
13476,,16980098.0
11194,,13885802.0
12634,,6808550.0
13505,,0.0
14114,You Got Served Collection,0.0
15708,,819939.0
21301,Barbershop Collection,65070412.0
20483,,16702864.0
14292,,64445708.0
44539,Trilogie,0.0
1278,,15121165.0
18841,The Lost Skeleton Collection,0.0
25925,,0.0
32035,,0.0
74395,,0.0
19361,,161410.0
81824,,0.0
21968,,0.0
29493,,0.0
29473,,11800000.0
29464,,0.0
37900,,0.0
91390,,0.0
33557,,0.0
7008,,0.0
30566,Blacula Collection,0.0
42466,Blacula Collection,0.0
76176,,0.0
18446,,0.0
22004,,0.0
11023,,4601043.0
47802,,0.0
92298,,0.0
35227,,400200.0
29852,,0.0
23001,,0.0
51049,,0.0
11221,,19265302.0
1824,,196482882.0
16784,,14000000.0
44674,Trilogie,0.0
292090,,0.0
11083,,0.0
54045,,0.0
337,,11576431.0
11951,,72266306.0
43376,,0.0
28963,,1213880.0
2576,,0.0
22561,,0.0
19345,,25205460.0
14430,,0.0
12775,,0.0
9838,Allan Quatermain Collection,238227.0
50075,,0.0
2099,,16209459.0
42852,,0.0
40454,,0.0
6470,,0.0
20032,,0.0
8842,,6614280.0
11132,,29331068.0
9352,,20796847.0
615,,611899420.0
11217,,5001655.0
10677,Dirty Dancing Collection,27685016.0
13572,,25195000.0
30735,,0.0
338,,79384880.0
2023,,108103450.0
9384,,170268750.0
25935,,0.0
797,,0.0
42602,,0.0
60792,,0.0
70113,,0.0
47474,,0.0
56188,,0.0
29084,,0.0
1723,,0.0
25955,,0.0
41876,,0.0
62190,,0.0
43323,,0.0
67022,,0.0
24548,,0.0
31602,,0.0
57744,,0.0
37044,,0.0
42989,,0.0
17047,Agent Cody Banks Collection,28818995.0
10591,,30411183.0
1586,,92913171.0
11169,,8112712.0
49689,,0.0
266687,,0.0
66660,,0.0
156,,0.0
2778,,7411659.0
10433,,11081586.0
47168,,1.0
58995,,0.0
43236,,0.0
142168,,0.0
40752,,0.0
924,,102356381.0
38,,72258126.0
11081,,65470529.0
4377,,0.0
16941,,4856298.0
1720,,0.0
9541,,36098382.0
5516,,0.0
20304,,5923000.0
11024,Scooby-Doo Collection,181466833.0
53734,,0.0
553,USA: Land of Opportunities Collection,16680836.0
10544,,6585516.0
1487,Hellboy Collection,99318987.0
13700,,103951461.0
11137,The Prince & Me Collection,0.0
11358,Walking Tall Collection,57223890.0
13573,,343816.0
19084,,31179516.0
10733,,25819961.0
14442,,27388767.0
2122,The Whole Nine/Ten Yards Collection,26155781.0
25300,,0.0
14576,,0.0
13432,,0.0
26636,,0.0
6844,,122700000.0
923,Living Dead Collection,55000000.0
2587,,0.0
3591,,0.0
28026,,0.0
26176,,0.0
41857,,12000000.0
78364,,1878561.0
10338,,29950000.0
33839,,0.0
133919,,0.0
95548,,0.0
50549,,0.0
38978,,0.0
92331,,0.0
111883,,0.0
42245,,0.0
68347,,0.0
89488,,0.0
34082,Road to Collection,0.0
22999,,0.0
20278,,0.0
18698,,0.0
47201,,0.0
12239,,6486797.0
4365,,0.0
86182,,0.0
45862,,0.0
65066,,0.0
42228,,0.0
16561,,0.0
54655,,0.0
70779,,0.0
10843,,10609321.0
2098,,0.0
65332,,0.0
34303,,0.0
15673,,11341016.0
393,Kill Bill Collection,152159461.0
7220,,54700105.0
33823,,0.0
163676,,0.0
237,,2500000.0
126117,,0.0
10096,,96455697.0
9509,,130293714.0
19016,,0.0
60645,,0.0
10710,,0.0
11058,,30114487.0
11141,,30016165.0
10625,Mean Girls Collection,129042871.0
54807,,293793.0
11025,,0.0
7131,Van Helsing Collection,300257475.0
26899,,62852.0
30125,,0.0
16428,,0.0
652,,497409852.0
8440,,0.0
883,,7897645.0
38018,,0.0
96461,,304852.0
34377,,0.0
20375,,0.0
10375,,6416302.0
42015,,0.0
68440,,0.0
12503,,0.0
11864,,12303411.0
9461,,90000000.0
57811,,0.0
132,,0.0
28276,,0.0
18329,,0.0
17993,,11567449.0
37447,,0.0
4339,,0.0
42108,,0.0
18513,,0.0
26517,,0.0
28285,,0.0
22137,The Kingdom,0.0
5247,,0.0
31676,,0.0
49622,,0.0
238952,,0.0
10035,100 Girls Collection,0.0
502,,0.0
41965,,241.0
10347,,0.0
1373,,0.0
30959,,0.0
43341,,0.0
20561,The Up Series,0.0
13055,,0.0
667,James Bond Collection,111584787.0
700,James Bond Collection,187500000.0
21594,,0.0
26976,,0.0
36670,James Bond Collection,160000000.0
18872,,0.0
44864,,0.0
31993,,0.0
43818,,0.0
28290,,0.0
24650,,0.0
55086,,0.0
43525,,0.0
20640,,0.0
50363,,0.0
633,,0.0
5511,,39481.0
41003,,17487531.0
13936,,0.0
294,,2400000.0
11507,,8801940.0
17538,,8022000.0
10435,,0.0
1162,,2500000.0
34328,,311245.0
47108,,124994.0
47140,,0.0
40930,,0.0
14684,,14715067.0
58467,,0.0
10261,,0.0
163869,,0.0
13937,,37170057.0
25355,,0.0
29601,,0.0
66115,,0.0
118617,,0.0
23981,,0.0
14980,,0.0
26670,,2280148.0
44047,,0.0
10940,Babylon 5 Collection,0.0
31965,,0.0
5842,,0.0
19463,,0.0
24012,,0.0
988,,51718367.0
125103,,0.0
204,,0.0
9356,Look Who's Talking Collection,0.0
32430,,21300000.0
42231,,0.0
16113,The Delta Force Collection,17768900.0
33575,,0.0
13913,,0.0
17956,,0.0
18209,,0.0
25508,Cat People Collection,4000000.0
18978,,0.0
27171,,0.0
29486,,0.0
12310,The Musketeers Collection,0.0
42205,,18300000.0
27786,,0.0
9624,,49000000.0
95514,,0.0
37296,,0.0
25736,,0.0
25389,,9532895.0
44807,,570000.0
5248,,0.0
52794,,0.0
9872,,9873044.0
19552,,0.0
2786,,0.0
8075,,0.0
94771,,0.0
50271,,0.0
38274,,0.0
26133,,0.0
68981,,0.0
10235,,0.0
11533,,0.0
2817,,0.0
1394,,0.0
1719,,0.0
140207,,0.0
781,,0.0
13553,,0.0
183252,,0.0
3777,,0.0
11659,,0.0
24065,,0.0
39907,Bang Rajan Collection,0.0
26612,,0.0
10604,,0.0
44098,,0.0
16876,,0.0
37437,,0.0
141003,,0.0
14782,,0.0
77780,,0.0
9545,Sniper Collection,18994653.0
53117,,0.0
41651,,0.0
29270,,0.0
28030,,0.0
16514,,0.0
1926,,0.0
31112,,2013193.0
11060,,27734391.0
17365,,0.0
11474,,22490039.0
63888,,0.0
49320,,0.0
10916,Babylon 5 Collection,0.0
10921,Babylon 5 Collection,0.0
10941,Babylon 5 Collection,0.0
42204,,0.0
33157,,3052000.0
24798,,0.0
277073,,0.0
4923,,0.0
36741,,0.0
11656,,0.0
16284,,0.0
25009,,0.0
91226,,0.0
171229,,0.0
45926,,0.0
40092,,0.0
10133,,0.0
82838,,0.0
14589,The Thin Man Collection,0.0
14594,The Thin Man Collection,0.0
14590,The Thin Man Collection,0.0
14588,The Thin Man Collection,0.0
14595,The Thin Man Collection,0.0
9459,,34505110.0
465,,0.0
86600,,0.0
20644,,0.0
24965,,0.0
192936,,0.0
876,,0.0
1583,Lammbock Collection,0.0
17653,The Legend Collection,3956913.0
11069,Tremors Collection,0.0
10829,Tremors Collection,0.0
19425,,0.0
108055,,0.0
86959,,0.0
9698,,0.0
57946,,0.0
45044,,0.0
26860,,0.0
29049,,0.0
27130,,0.0
8468,,0.0
31952,Vampire Karnstein (Hammer series),0.0
39043,,0.0
54396,The Cheerleaders - Collection,0.0
22682,,0.0
11577,,11000000.0
42402,,0.0
21159,,0.0
40810,The Streetfighter Collection,0.0
40812,The Streetfighter Collection,0.0
336,,0.0
11942,,0.0
36206,,0.0
23330,,5000000.0
5927,,0.0
49636,,0.0
3075,Frankenstein (Hammer Series),0.0
30137,,0.0
5521,,0.0
27636,,0.0
222,,0.0
10686,,0.0
43096,The Gidget Collection,0.0
42688,,0.0
25598,,191125.0
25858,,0.0
14262,,0.0
38701,,0.0
33357,,0.0
21948,,0.0
30368,,0.0
1059,,0.0
12493,,0.0
42090,,0.0
13122,,0.0
55730,,0.0
14273,,0.0
26940,,0.0
11030,,11798616.0
29454,,0.0
26372,,0.0
11506,Silence of God Trilogy by Ingmar Bergman,0.0
29455,Silence of God Trilogy by Ingmar Bergman,0.0
11602,Silence of God Trilogy by Ingmar Bergman,0.0
29453,,0.0
11700,,0.0
47735,,0.0
14638,,0.0
14703,,12000000.0
35806,,0.0
3547,,0.0
41089,,0.0
42179,,0.0
28415,,0.0
107499,,0.0
20481,,8862354.0
5481,,0.0
5482,,0.0
5485,,0.0
31581,,0.0
22694,,0.0
7090,,447741.0
42632,The Complete Monterey Pop Festival,0.0
5902,,50750000.0
10775,Infernal Affairs Collection,8708932.0
4552,,0.0
12762,,10600497.0
14510,,1261000.0
101363,,0.0
15618,Robot Jox Collection,0.0
24341,,0.0
10690,,1614266.0
40028,,107352.0
26326,,0.0
13282,Death Race Original Collection,8000000.0
27658,,0.0
22642,,0.0
29235,,1250000.0
42725,,0.0
24111,,0.0
17921,,0.0
22627,,0.0
18283,,0.0
33731,,0.0
13823,,0.0
14108,,0.0
4291,,0.0
20718,,0.0
113,,6502364.0
28476,,0.0
5916,,58831997.0
26234,,0.0
12205,,0.0
27804,,0.0
46187,,0.0
3001,,0.0
39434,,0.0
105130,,0.0
166472,,0.0
11574,,0.0
32450,,918239.0
62383,,0.0
203,,3000000.0
38749,,0.0
29740,,0.0
10652,,13839404.0
